Source,Target,Weight
CYP532,CYP504,0.02
CYP532,CYP5043,0.005
CYP532,CYP5046,0.005
CYP532,CYP505,0.02
CYP532,CYP5050,0.015
CYP532,CYP5053,0.015
CYP532,CYP5063,0.005
CYP532,CYP5076,0.005
CYP532,CYP5078,0.015
CYP532,CYP5080,0.005
CYP532,CYP5093,0.02
CYP532,CYP5095,0.005
CYP532,CYP51,0.02
CYP532,CYP5103,0.005
CYP532,CYP5104,0.01
CYP532,CYP5127,0.005
CYP532,CYP5128,0.01
CYP532,CYP5168,0.005
CYP532,CYP5189,0.01
CYP532,CYP5190,0.01
CYP532,CYP5196,0.01
CYP532,CYP52,0.02
CYP532,CYP5238,0.005
CYP532,CYP5259,0.005
CYP532,CYP5268,0.005
CYP532,CYP527,0.005
CYP532,CYP53,0.02
CYP532,CYP530,0.02
CYP532,CYP5301,0.005
CYP532,CYP5305,0.01
CYP532,CYP5307,0.005
CYP532,CYP5308,0.005
CYP532,CYP531,0.005
CYP532,CYP534,0.01
CYP532,CYP535,0.005
CYP532,CYP536,0.01
CYP532,CYP539,0.02
CYP532,CYP540,0.01
CYP532,CYP543,0.015
CYP532,CYP544,0.005
CYP532,CYP545,0.005
CYP532,CYP547,0.01
CYP532,CYP548,0.02
CYP532,CYP55,0.01
CYP532,CYP552,0.005
CYP532,CYP56,0.005
CYP532,CYP561,0.005
CYP532,CYP567,0.005
CYP532,CYP570,0.015
CYP532,CYP572,0.005
CYP532,CYP573,0.01
CYP532,CYP576,0.005
CYP532,CYP578,0.015
CYP532,CYP584,0.02
CYP532,CYP585,0.005
CYP532,CYP59,0.015
CYP532,CYP595,0.005
CYP532,CYP596,0.01
CYP532,CYP6,0.01
CYP532,CYP6001,0.02
CYP532,CYP6004,0.005
CYP532,CYP608,0.005
CYP532,CYP61,0.02
CYP532,CYP617,0.02
CYP532,CYP619,0.02
CYP532,CYP62,0.015
CYP532,CYP620,0.005
CYP532,CYP623,0.005
CYP532,CYP629,0.005
CYP532,CYP630,0.02
CYP532,CYP65,0.02
CYP532,CYP654,0.005
CYP532,CYP671,0.005
CYP532,CYP673,0.005
CYP532,CYP675,0.005
CYP532,CYP677,0.02
CYP532,CYP680,0.005
CYP532,CYP682,0.005
CYP532,CYP684,0.015
CYP532,CYP687,0.01
CYP532,New_family_12,0.005
CYP532,New_family_13,0.005
CYP532,New_family_14,0.005
CYP532,New_family_15,0.005
CYP532,New_family_16,0.005
CYP532,New_family_17,0.005
CYP532,New_family_18,0.005
CYP532,New_family_3,0.01
CYP532,New_family_4,0.01
CYP532,New_family_5,0.01
CYP532,New_family_6,0.01
CYP534,CYP504,0.01
CYP534,CYP505,0.01
CYP534,CYP5050,0.01
CYP534,CYP5053,0.01
CYP534,CYP5078,0.01
CYP534,CYP5093,0.01
CYP534,CYP51,0.01
CYP534,CYP5104,0.01
CYP534,CYP5189,0.01
CYP534,CYP5190,0.01
CYP534,CYP5196,0.01
CYP534,CYP52,0.01
CYP534,CYP53,0.01
CYP534,CYP530,0.01
CYP534,CYP5305,0.01
CYP534,CYP532,0.01
CYP534,CYP536,0.01
CYP534,CYP539,0.01
CYP534,CYP543,0.01
CYP534,CYP548,0.01
CYP534,CYP55,0.01
CYP534,CYP570,0.01
CYP534,CYP578,0.01
CYP534,CYP584,0.01
CYP534,CYP59,0.01
CYP534,CYP596,0.01
CYP534,CYP6,0.01
CYP534,CYP6001,0.01
CYP534,CYP61,0.01
CYP534,CYP617,0.01
CYP534,CYP619,0.01
CYP534,CYP62,0.01
CYP534,CYP630,0.01
CYP534,CYP65,0.01
CYP534,CYP677,0.01
CYP534,CYP684,0.01
CYP534,CYP687,0.01
CYP534,New_family_3,0.01
CYP534,New_family_4,0.01
CYP534,New_family_5,0.01
CYP534,New_family_6,0.01
CYP535,CYP504,0.005
CYP535,CYP5046,0.005
CYP535,CYP505,0.005
CYP535,CYP5050,0.005
CYP535,CYP5053,0.005
CYP535,CYP5063,0.005
CYP535,CYP5076,0.005
CYP535,CYP5080,0.005
CYP535,CYP5093,0.005
CYP535,CYP51,0.005
CYP535,CYP5103,0.005
CYP535,CYP5127,0.005
CYP535,CYP5128,0.005
CYP535,CYP52,0.005
CYP535,CYP5238,0.005
CYP535,CYP5259,0.005
CYP535,CYP527,0.005
CYP535,CYP53,0.005
CYP535,CYP530,0.005
CYP535,CYP5301,0.005
CYP535,CYP5307,0.005
CYP535,CYP532,0.005
CYP535,CYP539,0.005
CYP535,CYP540,0.005
CYP535,CYP543,0.005
CYP535,CYP545,0.005
CYP535,CYP547,0.005
CYP535,CYP548,0.005
CYP535,CYP552,0.005
CYP535,CYP56,0.005
CYP535,CYP561,0.005
CYP535,CYP567,0.005
CYP535,CYP570,0.005
CYP535,CYP572,0.005
CYP535,CYP573,0.005
CYP535,CYP576,0.005
CYP535,CYP584,0.005
CYP535,CYP585,0.005
CYP535,CYP59,0.005
CYP535,CYP595,0.005
CYP535,CYP6001,0.005
CYP535,CYP6004,0.005
CYP535,CYP61,0.005
CYP535,CYP617,0.005
CYP535,CYP619,0.005
CYP535,CYP62,0.005
CYP535,CYP620,0.005
CYP535,CYP629,0.005
CYP535,CYP630,0.005
CYP535,CYP65,0.005
CYP535,CYP654,0.005
CYP535,CYP671,0.005
CYP535,CYP673,0.005
CYP535,CYP675,0.005
CYP535,CYP677,0.005
CYP535,CYP680,0.005
CYP535,CYP682,0.005
CYP535,CYP684,0.005
CYP535,New_family_12,0.005
CYP535,New_family_13,0.005
CYP535,New_family_14,0.005
CYP535,New_family_15,0.005
CYP535,New_family_16,0.005
CYP535,New_family_17,0.005
CYP536,CYP504,0.01
CYP536,CYP505,0.01
CYP536,CYP5050,0.01
CYP536,CYP5053,0.01
CYP536,CYP5078,0.01
CYP536,CYP5093,0.01
CYP536,CYP51,0.01
CYP536,CYP5104,0.01
CYP536,CYP5189,0.01
CYP536,CYP5190,0.01
CYP536,CYP5196,0.01
CYP536,CYP52,0.01
CYP536,CYP53,0.01
CYP536,CYP530,0.01
CYP536,CYP5305,0.01
CYP536,CYP532,0.01
CYP536,CYP534,0.01
CYP536,CYP539,0.01
CYP536,CYP543,0.01
CYP536,CYP548,0.01
CYP536,CYP55,0.01
CYP536,CYP570,0.01
CYP536,CYP578,0.01
CYP536,CYP584,0.01
CYP536,CYP59,0.01
CYP536,CYP596,0.01
CYP536,CYP6,0.01
CYP536,CYP6001,0.01
CYP536,CYP61,0.01
CYP536,CYP617,0.01
CYP536,CYP619,0.01
CYP536,CYP62,0.01
CYP536,CYP630,0.01
CYP536,CYP65,0.01
CYP536,CYP677,0.01
CYP536,CYP684,0.01
CYP536,CYP687,0.01
CYP536,New_family_3,0.01
CYP536,New_family_4,0.01
CYP536,New_family_5,0.01
CYP536,New_family_6,0.01
CYP537,CYP504,0.01
CYP537,CYP5042,0.01
CYP537,CYP5046,0.005
CYP537,CYP505,0.01
CYP537,CYP5050,0.005
CYP537,CYP5061,0.01
CYP537,CYP5062,0.01
CYP537,CYP5066,0.01
CYP537,CYP5068,0.005
CYP537,CYP5075,0.01
CYP537,CYP5080,0.01
CYP537,CYP5087,0.01
CYP537,CYP5089,0.01
CYP537,CYP5095,0.01
CYP537,CYP5096,0.01
CYP537,CYP51,0.01
CYP537,CYP5105,0.01
CYP537,CYP5108,0.005
CYP537,CYP5111,0.01
CYP537,CYP5113,0.005
CYP537,CYP5114,0.01
CYP537,CYP5119,0.01
CYP537,CYP5125,0.01
CYP537,CYP5168,0.005
CYP537,CYP5171,0.01
CYP537,CYP5176,0.01
CYP537,CYP5179,0.005
CYP537,CYP5183,0.005
CYP537,CYP52,0.01
CYP537,CYP5275,0.01
CYP537,CYP5282,0.005
CYP537,CYP5294,0.005
CYP537,CYP53,0.01
CYP537,CYP530,0.01
CYP537,CYP539,0.01
CYP537,CYP540,0.01
CYP537,CYP541,0.01
CYP537,CYP548,0.01
CYP537,CYP551,0.01
CYP537,CYP552,0.01
CYP537,CYP567,0.01
CYP537,CYP572,0.005
CYP537,CYP573,0.01
CYP537,CYP576,0.01
CYP537,CYP578,0.01
CYP537,CYP58,0.01
CYP537,CYP584,0.01
CYP537,CYP586,0.01
CYP537,CYP59,0.01
CYP537,CYP6,0.005
CYP537,CYP6001,0.01
CYP537,CYP61,0.01
CYP537,CYP613,0.01
CYP537,CYP617,0.01
CYP537,CYP619,0.01
CYP537,CYP620,0.01
CYP537,CYP627,0.01
CYP537,CYP628,0.01
CYP537,CYP630,0.01
CYP537,CYP631,0.01
CYP537,CYP646,0.01
CYP537,CYP65,0.01
CYP537,CYP655,0.01
CYP537,CYP657,0.01
CYP537,CYP658,0.01
CYP537,CYP661,0.005
CYP537,CYP663,0.005
CYP537,CYP666,0.01
CYP537,CYP671,0.01
CYP537,CYP672,0.01
CYP537,CYP675,0.01
CYP537,CYP676,0.005
CYP537,CYP68,0.01
CYP537,CYP682,0.005
CYP537,CYP684,0.01
CYP537,New_family_19,0.01
CYP537,New_family_20,0.01
CYP537,New_family_21,0.01
CYP537,New_family_22,0.01
CYP537,New_family_23,0.005
CYP537,New_family_24,0.005
CYP537,New_family_25,0.01
CYP539,CYP504,0.03
CYP539,CYP5042,0.01
CYP539,CYP5043,0.005
CYP539,CYP5046,0.01
CYP539,CYP505,0.03
CYP539,CYP5050,0.02
CYP539,CYP5053,0.015
CYP539,CYP5061,0.01
CYP539,CYP5062,0.01
CYP539,CYP5063,0.005
CYP539,CYP5066,0.01
CYP539,CYP5068,0.005
CYP539,CYP5075,0.01
CYP539,CYP5076,0.005
CYP539,CYP5078,0.015
CYP539,CYP5080,0.015
CYP539,CYP5087,0.01
CYP539,CYP5089,0.01
CYP539,CYP5093,0.02
CYP539,CYP5095,0.015
CYP539,CYP5096,0.01
CYP539,CYP51,0.03
CYP539,CYP5103,0.005
CYP539,CYP5104,0.01
CYP539,CYP5105,0.01
CYP539,CYP5108,0.005
CYP539,CYP5111,0.01
CYP539,CYP5113,0.005
CYP539,CYP5114,0.01
CYP539,CYP5119,0.01
CYP539,CYP5125,0.01
CYP539,CYP5127,0.005
CYP539,CYP5128,0.01
CYP539,CYP5168,0.01
CYP539,CYP5171,0.01
CYP539,CYP5176,0.01
CYP539,CYP5179,0.005
CYP539,CYP5183,0.005
CYP539,CYP5189,0.01
CYP539,CYP5190,0.01
CYP539,CYP5196,0.01
CYP539,CYP52,0.03
CYP539,CYP5238,0.005
CYP539,CYP5259,0.005
CYP539,CYP5268,0.005
CYP539,CYP527,0.005
CYP539,CYP5275,0.01
CYP539,CYP5282,0.005
CYP539,CYP5294,0.005
CYP539,CYP53,0.03
CYP539,CYP530,0.03
CYP539,CYP5301,0.005
CYP539,CYP5305,0.01
CYP539,CYP5307,0.005
CYP539,CYP5308,0.005
CYP539,CYP531,0.005
CYP539,CYP532,0.02
CYP539,CYP534,0.01
CYP539,CYP535,0.005
CYP539,CYP536,0.01
CYP539,CYP537,0.01
CYP539,CYP540,0.02
CYP539,CYP541,0.01
CYP539,CYP543,0.015
CYP539,CYP544,0.005
CYP539,CYP545,0.005
CYP539,CYP547,0.01
CYP539,CYP548,0.03
CYP539,CYP55,0.01
CYP539,CYP551,0.01
CYP539,CYP552,0.015
CYP539,CYP56,0.005
CYP539,CYP561,0.005
CYP539,CYP567,0.015
CYP539,CYP570,0.015
CYP539,CYP572,0.01
CYP539,CYP573,0.02
CYP539,CYP576,0.015
CYP539,CYP578,0.025
CYP539,CYP58,0.01
CYP539,CYP584,0.03
CYP539,CYP585,0.005
CYP539,CYP586,0.01
CYP539,CYP59,0.025
CYP539,CYP595,0.005
CYP539,CYP596,0.01
CYP539,CYP6,0.015
CYP539,CYP6001,0.03
CYP539,CYP6004,0.005
CYP539,CYP608,0.005
CYP539,CYP61,0.03
CYP539,CYP613,0.01
CYP539,CYP617,0.03
CYP539,CYP619,0.03
CYP539,CYP62,0.015
CYP539,CYP620,0.015
CYP539,CYP623,0.005
CYP539,CYP627,0.01
CYP539,CYP628,0.01
CYP539,CYP629,0.005
CYP539,CYP630,0.03
CYP539,CYP631,0.01
CYP539,CYP646,0.01
CYP539,CYP65,0.03
CYP539,CYP654,0.005
CYP539,CYP655,0.01
CYP539,CYP657,0.01
CYP539,CYP658,0.01
CYP539,CYP661,0.005
CYP539,CYP663,0.005
CYP539,CYP666,0.01
CYP539,CYP671,0.015
CYP539,CYP672,0.01
CYP539,CYP673,0.005
CYP539,CYP675,0.015
CYP539,CYP676,0.005
CYP539,CYP677,0.02
CYP539,CYP68,0.01
CYP539,CYP680,0.005
CYP539,CYP682,0.01
CYP539,CYP684,0.025
CYP539,CYP687,0.01
CYP539,New_family_12,0.005
CYP539,New_family_13,0.005
CYP539,New_family_14,0.005
CYP539,New_family_15,0.005
CYP539,New_family_16,0.005
CYP539,New_family_17,0.005
CYP539,New_family_18,0.005
CYP539,New_family_19,0.01
CYP539,New_family_20,0.01
CYP539,New_family_21,0.01
CYP539,New_family_22,0.01
CYP539,New_family_23,0.005
CYP539,New_family_24,0.005
CYP539,New_family_25,0.01
CYP539,New_family_3,0.01
CYP539,New_family_4,0.01
CYP539,New_family_5,0.01
CYP539,New_family_6,0.01
CYP540,CYP504,0.02
CYP540,CYP5042,0.01
CYP540,CYP5043,0.005
CYP540,CYP5046,0.01
CYP540,CYP505,0.02
CYP540,CYP5050,0.01
CYP540,CYP5053,0.005
CYP540,CYP5061,0.01
CYP540,CYP5062,0.01
CYP540,CYP5063,0.005
CYP540,CYP5066,0.01
CYP540,CYP5068,0.005
CYP540,CYP5075,0.01
CYP540,CYP5076,0.005
CYP540,CYP5078,0.005
CYP540,CYP5080,0.015
CYP540,CYP5087,0.01
CYP540,CYP5089,0.01
CYP540,CYP5093,0.01
CYP540,CYP5095,0.015
CYP540,CYP5096,0.01
CYP540,CYP51,0.02
CYP540,CYP5103,0.005
CYP540,CYP5105,0.01
CYP540,CYP5108,0.005
CYP540,CYP5111,0.01
CYP540,CYP5113,0.005
CYP540,CYP5114,0.01
CYP540,CYP5119,0.01
CYP540,CYP5125,0.01
CYP540,CYP5127,0.005
CYP540,CYP5128,0.01
CYP540,CYP5168,0.01
CYP540,CYP5171,0.01
CYP540,CYP5176,0.01
CYP540,CYP5179,0.005
CYP540,CYP5183,0.005
CYP540,CYP52,0.02
CYP540,CYP5238,0.005
CYP540,CYP5259,0.005
CYP540,CYP5268,0.005
CYP540,CYP527,0.005
CYP540,CYP5275,0.01
CYP540,CYP5282,0.005
CYP540,CYP5294,0.005
CYP540,CYP53,0.02
CYP540,CYP530,0.02
CYP540,CYP5301,0.005
CYP540,CYP5307,0.005
CYP540,CYP5308,0.005
CYP540,CYP531,0.005
CYP540,CYP532,0.01
CYP540,CYP535,0.005
CYP540,CYP537,0.01
CYP540,CYP539,0.02
CYP540,CYP541,0.01
CYP540,CYP543,0.005
CYP540,CYP544,0.005
CYP540,CYP545,0.005
CYP540,CYP547,0.01
CYP540,CYP548,0.02
CYP540,CYP551,0.01
CYP540,CYP552,0.015
CYP540,CYP56,0.005
CYP540,CYP561,0.005
CYP540,CYP567,0.015
CYP540,CYP570,0.005
CYP540,CYP572,0.01
CYP540,CYP573,0.02
CYP540,CYP576,0.015
CYP540,CYP578,0.015
CYP540,CYP58,0.01
CYP540,CYP584,0.02
CYP540,CYP585,0.005
CYP540,CYP586,0.01
CYP540,CYP59,0.015
CYP540,CYP595,0.005
CYP540,CYP6,0.005
CYP540,CYP6001,0.02
CYP540,CYP6004,0.005
CYP540,CYP608,0.005
CYP540,CYP61,0.02
CYP540,CYP613,0.01
CYP540,CYP617,0.02
CYP540,CYP619,0.02
CYP540,CYP62,0.005
CYP540,CYP620,0.015
CYP540,CYP623,0.005
CYP540,CYP627,0.01
CYP540,CYP628,0.01
CYP540,CYP629,0.005
CYP540,CYP630,0.02
CYP540,CYP631,0.01
CYP540,CYP646,0.01
CYP540,CYP65,0.02
CYP540,CYP654,0.005
CYP540,CYP655,0.01
CYP540,CYP657,0.01
CYP540,CYP658,0.01
CYP540,CYP661,0.005
CYP540,CYP663,0.005
CYP540,CYP666,0.01
CYP540,CYP671,0.015
CYP540,CYP672,0.01
CYP540,CYP673,0.005
CYP540,CYP675,0.015
CYP540,CYP676,0.005
CYP540,CYP677,0.01
CYP540,CYP68,0.01
CYP540,CYP680,0.005
CYP540,CYP682,0.01
CYP540,CYP684,0.015
CYP540,New_family_12,0.005
CYP540,New_family_13,0.005
CYP540,New_family_14,0.005
CYP540,New_family_15,0.005
CYP540,New_family_16,0.005
CYP540,New_family_17,0.005
CYP540,New_family_18,0.005
CYP540,New_family_19,0.01
CYP540,New_family_20,0.01
CYP540,New_family_21,0.01
CYP540,New_family_22,0.01
CYP540,New_family_23,0.005
CYP540,New_family_24,0.005
CYP540,New_family_25,0.01
CYP541,CYP504,0.01
CYP541,CYP5042,0.01
CYP541,CYP5046,0.005
CYP541,CYP505,0.01
CYP541,CYP5050,0.005
CYP541,CYP5061,0.01
CYP541,CYP5062,0.01
CYP541,CYP5066,0.01
CYP541,CYP5068,0.005
CYP541,CYP5075,0.01
CYP541,CYP5080,0.01
CYP541,CYP5087,0.01
CYP541,CYP5089,0.01
CYP541,CYP5095,0.01
CYP541,CYP5096,0.01
CYP541,CYP51,0.01
CYP541,CYP5105,0.01
CYP541,CYP5108,0.005
CYP541,CYP5111,0.01
CYP541,CYP5113,0.005
CYP541,CYP5114,0.01
CYP541,CYP5119,0.01
CYP541,CYP5125,0.01
CYP541,CYP5168,0.005
CYP541,CYP5171,0.01
CYP541,CYP5176,0.01
CYP541,CYP5179,0.005
CYP541,CYP5183,0.005
CYP541,CYP52,0.01
CYP541,CYP5275,0.01
CYP541,CYP5282,0.005
CYP541,CYP5294,0.005
CYP541,CYP53,0.01
CYP541,CYP530,0.01
CYP541,CYP537,0.01
CYP541,CYP539,0.01
CYP541,CYP540,0.01
CYP541,CYP548,0.01
CYP541,CYP551,0.01
CYP541,CYP552,0.01
CYP541,CYP567,0.01
CYP541,CYP572,0.005
CYP541,CYP573,0.01
CYP541,CYP576,0.01
CYP541,CYP578,0.01
CYP541,CYP58,0.01
CYP541,CYP584,0.01
CYP541,CYP586,0.01
CYP541,CYP59,0.01
CYP541,CYP6,0.005
CYP541,CYP6001,0.01
CYP541,CYP61,0.01
CYP541,CYP613,0.01
CYP541,CYP617,0.01
CYP541,CYP619,0.01
CYP541,CYP620,0.01
CYP541,CYP627,0.01
CYP541,CYP628,0.01
CYP541,CYP630,0.01
CYP541,CYP631,0.01
CYP541,CYP646,0.01
CYP541,CYP65,0.01
CYP541,CYP655,0.01
CYP541,CYP657,0.01
CYP541,CYP658,0.01
CYP541,CYP661,0.005
CYP541,CYP663,0.005
CYP541,CYP666,0.01
CYP541,CYP671,0.01
CYP541,CYP672,0.01
CYP541,CYP675,0.01
CYP541,CYP676,0.005
CYP541,CYP68,0.01
CYP541,CYP682,0.005
CYP541,CYP684,0.01
CYP541,New_family_19,0.01
CYP541,New_family_20,0.01
CYP541,New_family_21,0.01
CYP541,New_family_22,0.01
CYP541,New_family_23,0.005
CYP541,New_family_24,0.005
CYP541,New_family_25,0.01
CYP543,CYP504,0.015
CYP543,CYP5046,0.005
CYP543,CYP505,0.015
CYP543,CYP5050,0.015
CYP543,CYP5053,0.015
CYP543,CYP5063,0.005
CYP543,CYP5076,0.005
CYP543,CYP5078,0.01
CYP543,CYP5080,0.005
CYP543,CYP5093,0.015
CYP543,CYP51,0.015
CYP543,CYP5103,0.005
CYP543,CYP5104,0.01
CYP543,CYP5127,0.005
CYP543,CYP5128,0.005
CYP543,CYP5189,0.01
CYP543,CYP5190,0.01
CYP543,CYP5196,0.01
CYP543,CYP52,0.015
CYP543,CYP5238,0.005
CYP543,CYP5259,0.005
CYP543,CYP527,0.005
CYP543,CYP53,0.015
CYP543,CYP530,0.015
CYP543,CYP5301,0.005
CYP543,CYP5305,0.01
CYP543,CYP5307,0.005
CYP543,CYP532,0.015
CYP543,CYP534,0.01
CYP543,CYP535,0.005
CYP543,CYP536,0.01
CYP543,CYP539,0.015
CYP543,CYP540,0.005
CYP543,CYP545,0.005
CYP543,CYP547,0.005
CYP543,CYP548,0.015
CYP543,CYP55,0.01
CYP543,CYP552,0.005
CYP543,CYP56,0.005
CYP543,CYP561,0.005
CYP543,CYP567,0.005
CYP543,CYP570,0.015
CYP543,CYP572,0.005
CYP543,CYP573,0.005
CYP543,CYP576,0.005
CYP543,CYP578,0.01
CYP543,CYP584,0.015
CYP543,CYP585,0.005
CYP543,CYP59,0.015
CYP543,CYP595,0.005
CYP543,CYP596,0.01
CYP543,CYP6,0.01
CYP543,CYP6001,0.015
CYP543,CYP6004,0.005
CYP543,CYP61,0.015
CYP543,CYP617,0.015
CYP543,CYP619,0.015
CYP543,CYP62,0.015
CYP543,CYP620,0.005
CYP543,CYP629,0.005
CYP543,CYP630,0.015
CYP543,CYP65,0.015
CYP543,CYP654,0.005
CYP543,CYP671,0.005
CYP543,CYP673,0.005
CYP543,CYP675,0.005
CYP543,CYP677,0.015
CYP543,CYP680,0.005
CYP543,CYP682,0.005
CYP543,CYP684,0.015
CYP543,CYP687,0.01
CYP543,New_family_12,0.005
CYP543,New_family_13,0.005
CYP543,New_family_14,0.005
CYP543,New_family_15,0.005
CYP543,New_family_16,0.005
CYP543,New_family_17,0.005
CYP543,New_family_3,0.01
CYP543,New_family_4,0.01
CYP543,New_family_5,0.01
CYP543,New_family_6,0.01
CYP544,CYP504,0.005
CYP544,CYP5043,0.005
CYP544,CYP505,0.005
CYP544,CYP5078,0.005
CYP544,CYP5093,0.005
CYP544,CYP5095,0.005
CYP544,CYP51,0.005
CYP544,CYP5128,0.005
CYP544,CYP5168,0.005
CYP544,CYP52,0.005
CYP544,CYP5268,0.005
CYP544,CYP53,0.005
CYP544,CYP530,0.005
CYP544,CYP5308,0.005
CYP544,CYP531,0.005
CYP544,CYP532,0.005
CYP544,CYP539,0.005
CYP544,CYP540,0.005
CYP544,CYP547,0.005
CYP544,CYP548,0.005
CYP544,CYP573,0.005
CYP544,CYP578,0.005
CYP544,CYP584,0.005
CYP544,CYP6001,0.005
CYP544,CYP608,0.005
CYP544,CYP61,0.005
CYP544,CYP617,0.005
CYP544,CYP619,0.005
CYP544,CYP623,0.005
CYP544,CYP630,0.005
CYP544,CYP65,0.005
CYP544,CYP677,0.005
CYP544,New_family_18,0.005
CYP545,CYP504,0.005
CYP545,CYP5046,0.005
CYP545,CYP505,0.005
CYP545,CYP5050,0.005
CYP545,CYP5053,0.005
CYP545,CYP5063,0.005
CYP545,CYP5076,0.005
CYP545,CYP5080,0.005
CYP545,CYP5093,0.005
CYP545,CYP51,0.005
CYP545,CYP5103,0.005
CYP545,CYP5127,0.005
CYP545,CYP5128,0.005
CYP545,CYP52,0.005
CYP545,CYP5238,0.005
CYP545,CYP5259,0.005
CYP545,CYP527,0.005
CYP545,CYP53,0.005
CYP545,CYP530,0.005
CYP545,CYP5301,0.005
CYP545,CYP5307,0.005
CYP545,CYP532,0.005
CYP545,CYP535,0.005
CYP545,CYP539,0.005
CYP545,CYP540,0.005
CYP545,CYP543,0.005
CYP545,CYP547,0.005
CYP545,CYP548,0.005
CYP545,CYP552,0.005
CYP545,CYP56,0.005
CYP545,CYP561,0.005
CYP545,CYP567,0.005
CYP545,CYP570,0.005
CYP545,CYP572,0.005
CYP545,CYP573,0.005
CYP545,CYP576,0.005
CYP545,CYP584,0.005
CYP545,CYP585,0.005
CYP545,CYP59,0.005
CYP545,CYP595,0.005
CYP545,CYP6001,0.005
CYP545,CYP6004,0.005
CYP545,CYP61,0.005
CYP545,CYP617,0.005
CYP545,CYP619,0.005
CYP545,CYP62,0.005
CYP545,CYP620,0.005
CYP545,CYP629,0.005
CYP545,CYP630,0.005
CYP545,CYP65,0.005
CYP545,CYP654,0.005
CYP545,CYP671,0.005
CYP545,CYP673,0.005
CYP545,CYP675,0.005
CYP545,CYP677,0.005
CYP545,CYP680,0.005
CYP545,CYP682,0.005
CYP545,CYP684,0.005
CYP545,New_family_12,0.005
CYP545,New_family_13,0.005
CYP545,New_family_14,0.005
CYP545,New_family_15,0.005
CYP545,New_family_16,0.005
CYP545,New_family_17,0.005
CYP547,CYP504,0.01
CYP547,CYP5043,0.005
CYP547,CYP5046,0.005
CYP547,CYP505,0.01
CYP547,CYP5050,0.005
CYP547,CYP5053,0.005
CYP547,CYP5063,0.005
CYP547,CYP5076,0.005
CYP547,CYP5078,0.005
CYP547,CYP5080,0.005
CYP547,CYP5093,0.01
CYP547,CYP5095,0.005
CYP547,CYP51,0.01
CYP547,CYP5103,0.005
CYP547,CYP5127,0.005
CYP547,CYP5128,0.01
CYP547,CYP5168,0.005
CYP547,CYP52,0.01
CYP547,CYP5238,0.005
CYP547,CYP5259,0.005
CYP547,CYP5268,0.005
CYP547,CYP527,0.005
CYP547,CYP53,0.01
CYP547,CYP530,0.01
CYP547,CYP5301,0.005
CYP547,CYP5307,0.005
CYP547,CYP5308,0.005
CYP547,CYP531,0.005
CYP547,CYP532,0.01
CYP547,CYP535,0.005
CYP547,CYP539,0.01
CYP547,CYP540,0.01
CYP547,CYP543,0.005
CYP547,CYP544,0.005
CYP547,CYP545,0.005
CYP547,CYP548,0.01
CYP547,CYP552,0.005
CYP547,CYP56,0.005
CYP547,CYP561,0.005
CYP547,CYP567,0.005
CYP547,CYP570,0.005
CYP547,CYP572,0.005
CYP547,CYP573,0.01
CYP547,CYP576,0.005
CYP547,CYP578,0.005
CYP547,CYP584,0.01
CYP547,CYP585,0.005
CYP547,CYP59,0.005
CYP547,CYP595,0.005
CYP547,CYP6001,0.01
CYP547,CYP6004,0.005
CYP547,CYP608,0.005
CYP547,CYP61,0.01
CYP547,CYP617,0.01
CYP547,CYP619,0.01
CYP547,CYP62,0.005
CYP547,CYP620,0.005
CYP547,CYP623,0.005
CYP547,CYP629,0.005
CYP547,CYP630,0.01
CYP547,CYP65,0.01
CYP547,CYP654,0.005
CYP547,CYP671,0.005
CYP547,CYP673,0.005
CYP547,CYP675,0.005
CYP547,CYP677,0.01
CYP547,CYP680,0.005
CYP547,CYP682,0.005
CYP547,CYP684,0.005
CYP547,New_family_12,0.005
CYP547,New_family_13,0.005
CYP547,New_family_14,0.005
CYP547,New_family_15,0.005
CYP547,New_family_16,0.005
CYP547,New_family_17,0.005
CYP547,New_family_18,0.005
CYP548,CYP504,0.03
CYP548,CYP5042,0.01
CYP548,CYP5043,0.005
CYP548,CYP5046,0.01
CYP548,CYP505,0.03
CYP548,CYP5050,0.02
CYP548,CYP5053,0.015
CYP548,CYP5061,0.01
CYP548,CYP5062,0.01
CYP548,CYP5063,0.005
CYP548,CYP5066,0.01
CYP548,CYP5068,0.005
CYP548,CYP5075,0.01
CYP548,CYP5076,0.005
CYP548,CYP5078,0.015
CYP548,CYP5080,0.015
CYP548,CYP5087,0.01
CYP548,CYP5089,0.01
CYP548,CYP5093,0.02
CYP548,CYP5095,0.015
CYP548,CYP5096,0.01
CYP548,CYP51,0.03
CYP548,CYP5103,0.005
CYP548,CYP5104,0.01
CYP548,CYP5105,0.01
CYP548,CYP5108,0.005
CYP548,CYP5111,0.01
CYP548,CYP5113,0.005
CYP548,CYP5114,0.01
CYP548,CYP5119,0.01
CYP548,CYP5125,0.01
CYP548,CYP5127,0.005
CYP548,CYP5128,0.01
CYP548,CYP5168,0.01
CYP548,CYP5171,0.01
CYP548,CYP5176,0.01
CYP548,CYP5179,0.005
CYP548,CYP5183,0.005
CYP548,CYP5189,0.01
CYP548,CYP5190,0.01
CYP548,CYP5196,0.01
CYP548,CYP52,0.03
CYP548,CYP5238,0.005
CYP548,CYP5259,0.005
CYP548,CYP5268,0.005
CYP548,CYP527,0.005
CYP548,CYP5275,0.01
CYP548,CYP5282,0.005
